"Period" "BE" "DE" "FR" "NL" "RAM_0" "Row" "Num_date"
21 0.11726 -0.15869 -0.08136 -0.17965 1433.524 447 20160922
21 -0.00565 -0.05082 -0.05153 0.01408 123.3775 465 20160922
21 0.01395 0.18714 0.09331 -0.0747 647.546 490 20160922
21 -0.00359 0.05184 -0.01481 0.04817 115.09175 492 20160922
21 0.10369 -0.09147 -0.22197 0 461.71325 506 20160922
21 -0.00273 0.06 -0.00579 0.0448 123.38 507 20160922
21 0.075 -0.19583 -0.07165 -0.26734 1676.78775 536 20160922
21 -0.14621 -0.05994 -0.14621 0 274.5015 559 20160922
21 -1 0 0 0 4500 592 20160922
21 -0.0031 0.06506 -0.0079 0.0507 135.359 598 20160922
21 0.01152 0.14993 0.0677 -0.08946 575.98475 599 20160922
21 -0.00385 0.05543 -0.01617 0.05121 123.1055 604 20160922
21 -0.00385 0.04338 -0.01617 0.05121 115.80425 634 20160922
21 -0.14234 -0.05166 -0.14929 0 274.7085 635 20160922
21 0.01265 0.17376 0.08239 -0.07347 608.18075 670 20160922
21 0.01841 0.27425 0.17843 0.02185 776.31 676 20160922
21 0 -0.11099 -0.30015 0 462.22525 683 20160922
21 0 -1 0 0 4400 685 20160922
21 0.01077 0.14302 0.06377 -0.07442 527.436 709 20160922
22 -0.06671 -0.05935 -0.1651 0 275.51625 2 20160922
22 -0.00273 0.05948 -0.00583 0.04501 122.36175 15 20160922
22 0 -1 0 0 4400 29 20160922
22 -0.07244 -0.27743 -0.16341 -0.42325 1560.6455 85 20160922
22 -0.00565 -0.05117 -0.05138 0.01401 123.3705 91 20160922
22 -0.00385 0.05474 -0.01617 0.05143 121.08275 97 20160922
22 0.01395 0.18676 0.09307 -0.0746 646.534 104 20160922
22 -0.0031 0.06444 -0.00793 0.05093 133.33775 110 20160922
22 0.0205 0.12988 0.06626 0.41104 807.971 111 20160922
22 0.11726 -0.15845 -0.08113 -0.17967 1403.5305 136 20160922
22 -0.06349 4e-05 -0.01349 0.04315 271.92225 137 20160922
22 -0.00359 0.03927 -0.01482 0.04837 109.7725 145 20160922
22 -0.11724 -0.05657 -0.15407 0 275.58575 150 20160922
22 0 0 1 0 4302 171 20160922
22 0.01153 0.14963 0.06755 -0.08966 575.98225 190 20160922
22 0.00874 -0.0627 0.00901 -0.03978 397.427 191 20160922
22 -0.00385 0.04281 -0.01617 0.05143 116.7845 196 20160922
22 -0.00305 0.05451 -0.00999 0.04522 116.23225 281 20160922
22 -0.05602 -0.24066 -0.38001 -0.14896 506.7075 295 20160922
22 0.01193 0.1558 0.06998 -0.09606 605.2965 297 20160922
22 -1 0 0 0 4500 302 20160922
22 0.01841 0.27415 0.17804 0.02245 857.2925 321 20160922
22 -0.13867 -0.07755 -0.15986 0 299.06125 322 20160922
22 0 -0.05071 -0.12508 0 194.73225 336 20160922
22 -0.08093 0.19182 0.07109 0.22974 835.052 351 20160922
22 -0.0035 0.05482 -0.01242 0.04807 118.16875 387 20160922
22 -0.00359 0.0512 -0.01482 0.04837 113.07075 419 20160922
22 0.01265 0.17338 0.08216 -0.07339 607.16925 431 20160922
22 -0.0025 0.04317 -0.00805 0.03697 92.155 442 20160922
22 -0.00531 -0.04062 -0.04635 0.01658 116.57 480 20160922
22 0.01303 -0.0463 -0.11577 0 194.8425 495 20160922
22 -0.00474 0.02897 -0.02642 0.04307 118.6475 514 20160922
22 -0.00566 -0.06864 -0.0575 0.00632 146.126 586 20160922
22 0 0 0 0.19673 471.08175 618 20160922
22 0.01077 0.14264 0.06359 -0.0744 526.426 632 20160922
22 -0.00516 -0.04392 -0.04627 0.01368 111.56 636 20160922
22 0 -0.0498 -0.12532 0 194.755 646 20160922
22 0.075 -0.19545 -0.07127 -0.26726 1607.79525 661 20160922
22 0.11971 0.30241 0.19622 0.43875 712.5915 718 20160922
23 -0.00359 0.0512 -0.01482 0.04766 114.0885 33 20160922
23 -0.00385 0.05474 -0.01617 0.05067 122.10175 61 20160922
23 0 -1 0 0 4400 108 20160922
23 0.03324 -0.04358 -0.0634 -0.01746 303.347 119 20160922
23 0.01841 0.27415 0.17804 0.02149 878.3165 132 20160922
23 0.01395 0.18676 0.09307 -0.07355 644.50775 139 20160922
23 0.11726 -0.15845 -0.08113 -0.17804 1413.48975 162 20160922
23 -0.00305 0.05451 -0.00999 0.04455 116.249 164 20160922
23 -1 0 0 0 4500 178 20160922
23 0.01265 0.17338 0.08216 -0.07233 604.14275 180 20160922
23 -0.00273 0.05948 -0.00583 0.04433 122.37875 187 20160922
23 -0.0025 0.04317 -0.00805 0.03641 92.169 200 20160922
23 -0.03162 -0.08167 -0.18712 0 302.95825 213 20160922
23 -0.00338 0.04984 -0.01343 0.04463 110.13025 220 20160922
23 0 0 1 0 4000 242 20160922
23 0.01152 0.14955 0.06751 -0.08818 611.94325 265 20160922
23 -0.00987 -0.07832 -0.19307 0 303.042 348 20160922
23 -0.00565 -0.05117 -0.05138 0.01396 123.37175 377 20160922
23 -0.07244 -0.27743 -0.16341 -0.42771 1447.757 391 20160922
23 -0.00695 -0.0798 -0.03473 0.147 639.33 398 20160922
23 -0.08093 0.19182 0.07109 0.22767 843.10375 434 20160922
23 -0.13435 -0.083 -0.16285 0 302.925 445 20160922
23 -0.00566 -0.06864 -0.0575 0.0064 146.124 501 20160922
23 0.0205 0.12988 0.06626 0.38723 757.56625 533 20160922
23 0.075 -0.19545 -0.07127 -0.26696 1577.78775 537 20160922
23 -0.00385 0.04281 -0.01617 0.05067 114.8035 555 20160922
23 -0.00359 0.03927 -0.01482 0.04766 107.79025 640 20160922
23 -0.06349 4e-05 -0.01349 0.045 297.876 657 20160922
23 -0.00531 -0.04062 -0.04635 0.01647 116.57275 675 20160922
23 -0.05602 -0.24066 -0.38001 -0.14737 627.66775 715 20160922
24 0 0 1 0 3418 17 20160922
24 -0.00307 0.04229 -0.01061 0.04484 94.93625 34 20160922
24 -1 0 0 0 4500 105 20160922
24 -0.00385 0.04316 -0.01615 0.05177 116.78475 113 20160922
24 -0.0031 0.05376 -0.00793 0.05135 107.06025 114 20160922
24 0.01265 0.16835 0.08206 -0.07129 589.991 142 20160922
24 -0.05602 -0.24259 -0.38021 -0.14838 737.64475 158 20160922
24 -0.00516 -0.04646 -0.0462 0.01336 111.5045 167 20160922
24 0.03324 -0.04424 -0.06341 -0.01768 299.336 202 20160922
24 0.11726 -0.1571 -0.08103 -0.17837 1419.53175 221 20160922
24 -0.06349 -0.00037 -0.01351 0.04421 298.8855 259 20160922
24 -0.07244 -0.27522 -0.16324 -0.42556 1397.7585 309 20160922
24 -0.08093 0.1898 0.07088 0.22801 857.04475 370 20160922
24 0.01395 0.18201 0.09295 -0.07239 643.36 402 20160922
24 0.0205 0.1271 0.06619 0.38426 752.571 433 20160922
24 -0.04528 -0.08491 -0.20561 0 334.87725 439 20160922
24 -0.00273 0.05028 -0.00583 0.04539 100.12225 544 20160922
24 -0.12409 -0.08851 -0.18631 0 334.78725 557 20160922
24 -0.00359 0.03969 -0.0148 0.04869 109.775 560 20160922
24 -0.00301 0.0449 -0.00933 0.04553 93.98425 566 20160922
24 0 -1 0 0 4400 571 20160922
24 -0.0551 -0.08746 -0.20265 0 334.8135 574 20160922
24 -0.0025 0.03279 -0.00805 0.03725 78.8885 631 20160922
24 -0.00566 -0.0712 -0.05742 0.00584 152.074 702 20160922
24 -0.00305 0.04422 -0.00999 0.04556 94.9665 712 20160922
1 0 0 1 0 5501 8 20161005
1 -0.1751 -0.21853 -0.31303 -0.1456 755.90605 14 20161005
1 0.00918 -0.15036 0.08013 -0.10124 1183.2632 33 20161005
1 0.10675 0.31872 0.20191 0.46275 1111.83955 40 20161005
1 0 -1 0 0 4400 57 20161005
1 0.00062 0.26836 0.16163 0.0056 1066.9414 112 20161005
1 -0.00083 0.02781 -0.03591 0.02199 435.0873 130 20161005
1 -0.05661 -0.26976 -0.39963 -0.17344 1146.5552 145 20161005
1 0.00938 -0.17835 0.06966 -0.10511 1253.9014 214 20161005
1 -0.00104 -0.04781 -0.0457 0.01625 122.0391 220 20161005
1 0 1 0 0 7000 264 20161005
1 -0.00294 -0.02298 -0.01469 0.0854 243.3743 292 20161005
1 -7e-04 -0.05895 -0.04923 0.01144 137.94415 302 20161005
1 0 0 0 -1 4250 333 20161005
1 -0.10675 -0.31872 -0.20191 -0.46275 1293.16045 334 20161005
1 -0.05754 0.09865 0.20184 0.02495 1296.1055 359 20161005
1 -0.10696 -0.31433 -0.1991 -0.45831 1281.1597 363 20161005
1 0.00534 0.07959 0.0366 -0.14273 911.3348 369 20161005
1 0.00017 0.22902 0.13423 0.0099 912.2868 424 20161005
1 -1 0 0 0 4500 463 20161005
2 -0.0566 -0.26979 -0.39953 -0.17265 1258.5429 10 20161005
2 0 -1 0 0 4400 22 20161005
2 -0.10668 -0.31868 -0.20202 -0.46415 1204.18205 25 20161005
2 -0.05754 0.09866 0.20193 0.02453 1250.11195 48 20161005
2 0.00534 0.07958 0.03667 -0.13646 952.2406 60 20161005
2 -0.00295 -0.02314 -0.01476 0.08134 402.4328 144 20161005
2 0.00918 -0.15034 0.0785 -0.1007 1122.2554 168 20161005
2 -0.10689 -0.31429 -0.19921 -0.45972 1193.18145 170 20161005
2 0.00062 0.26834 0.1617 0.00315 1142.97785 182 20161005
2 -0.00104 -0.0478 -0.04577 0.01654 122.0349 194 20161005
2 -1 0 0 0 4500 200 20161005
2 0 0 0 1 4250 215 20161005
2 -0.00084 0.02781 -0.03599 0.02186 379.08925 255 20161005
2 -7e-04 -0.05895 -0.04936 0.01188 138.93755 284 20161005
2 0.10668 0.31868 0.20202 0.46415 1200.81795 291 20161005
2 0 0 0 -1 4250 311 20161005
2 0.02002 0.13647 0.07409 0.37172 1294.47125 326 20161005
2 0 0 1 0 5501 350 20161005
2 0.00017 0.22901 0.13432 0.00775 974.3189 403 20161005
2 0.00938 -0.17832 0.068 -0.10435 1181.89045 436 20161005
2 0 1 0 0 7000 464 20161005
3 -0.0566 -0.26979 -0.40018 -0.17541 1375.5843 39 20161005
3 0.00938 -0.17832 0.06765 -0.10698 1130.9299 42 20161005
3 0.00918 -0.15033 0.07812 -0.10253 1071.283 74 20161005
3 -0.00104 -0.0478 -0.04566 0.01568 121.0478 85 20161005
3 -0.10689 -0.31429 -0.19883 -0.45471 1107.1063 156 20161005
3 -0.10668 -0.31868 -0.20164 -0.45917 1116.10735 174 20161005
3 0 -1 0 0 4400 177 20161005
3 0.00062 0.26834 0.1613 0.01164 1152.8505 178 20161005
3 0.00017 0.22901 0.13399 0.01519 1003.2073 201 20161005
3 0 0 0 1 4250 233 20161005
3 0 1 0 0 7000 247 20161005
3 0 0 -1 0 7135 270 20161005
3 -1 0 0 0 4500 301 20161005
3 -7e-04 -0.05895 -0.04925 0.01052 136.95795 322 20161005
3 0 0 0 -1 4250 353 20161005
3 -0.00084 0.02781 -0.03595 0.02233 460.0822 399 20161005
3 0.00534 0.07958 0.03659 -0.15074 1023.4548 412 20161005
3 -0.05754 0.09866 0.20209 0.02598 1178.0902 415 20161005
3 0 0 1 0 5501 451 20161005
3 0.10668 0.31868 0.20164 0.45917 1288.89265 454 20161005
4 -0.10689 -0.31431 -0.19868 -0.45559 1115.1192 11 20161005
4 0 -1 0 0 4400 38 20161005
4 0.00062 0.26836 0.16112 0.00938 1119.8847 83 20161005
4 -1 0 0 0 4500 94 20161005
4 0 0 0 -1 4250 104 20161005
4 0 0 -1 0 5235 121 20161005
4 0 0 0 1 4250 191 20161005
4 -0.00071 -0.05895 -0.04917 0.0109 136.95225 216 20161005
4 0.10668 0.3187 0.20149 0.46005 1280.87975 307 20161005
4 0.00918 -0.15036 0.07839 -0.10217 1202.27715 330 20161005
4 -0.05754 0.09865 0.20223 0.0256 1190.09575 343 20161005
4 -0.10668 -0.3187 -0.20149 -0.46005 1124.12025 375 20161005
4 -0.00104 -0.04781 -0.04561 0.01593 121.0439 402 20161005
4 0 1 0 0 7000 430 20161005
4 -0.07596 0.0015 -0.02029 0.0454 478.3415 444 20161005
4 0 0 1 0 5501 449 20161005
4 0.00938 -0.17835 0.06793 -0.10641 1271.9209 462 20161005
4 -0.0566 -0.26976 -0.40036 -0.17485 1395.57635 465 20161005
5 0 1 0 0 7000 84 20161005
5 0.02002 0.13648 0.07393 0.34785 1283.82945 93 20161005
5 -0.10689 -0.31431 -0.19881 -0.45565 1084.1201 101 20161005
5 0.00534 0.07959 0.03658 -0.1472 1010.40185 155 20161005
5 0 -1 0 0 4400 162 20161005
5 0.00947 -0.15279 0.08345 -0.10602 1203.29845 165 20161005
5 0 0 1 0 5501 192 20161005
5 -0.10668 -0.3187 -0.20162 -0.46011 1091.12115 208 20161005
5 0.10668 0.3187 0.20162 0.46011 1313.87885 211 20161005
5 -0.0566 -0.26976 -0.4002 -0.17485 1444.57635 258 20161005
5 0 0 0 1 4250 267 20161005
5 -0.00084 0.0278 -0.03594 0.02223 398.08355 276 20161005
5 0.00938 -0.17835 0.06774 -0.10643 1210.9212 300 20161005
5 -0.00104 -0.04781 -0.04565 0.0159 121.04435 331 20161005
5 -0.05754 0.09865 0.20212 0.02563 1155.0953 356 20161005
5 0 0 0 -1 4250 365 20161005
5 -0.00071 -0.05895 -0.04923 0.01086 136.95285 390 20161005
5 0.00062 0.26836 0.16127 0.00958 1190.8817 391 20161005
5 -1 0 0 0 4500 416 20161005
5 0 0 -1 0 5390 439 20161005
5 -0.07596 0.0015 -0.02027 0.04543 481.34105 442 20161005
6 0.11166 -0.04781 0.18133 4e-05 1093.28225 30 20161005
6 0.13407 -0.05356 0.19307 0.01789 1150.92825 43 20161005
6 0.22936 0.01661 -0.11397 0.11067 1454.5891 53 20161005
6 -0.10867 0.00827 -0.05473 0.22484 1213.75145 55 20161005
6 -1 0 0 0 4500 69 20161005
6 0 0 -1 0 6285 72 20161005
6 -0.17037 -0.01463 0.08924 -0.087 1146.08555 98 20161005
6 0 0 1 0 5501 99 20161005
6 0 0 0 -1 4250 134 20161005
6 -0.19674 0.01574 -0.10169 0.15586 1319.8982 138 20161005
6 0 0 0 1 4250 149 20161005
6 0.06848 0.02232 0.02386 0.08532 119.055 151 20161005
6 0.08713 0.02938 0.0386 0.09851 135.96305 154 20161005
6 -0.07213 0.00232 -0.04088 -0.2271 1033.4413 222 20161005
6 0.19674 -0.01574 0.10169 -0.15586 1085.1018 230 20161005
6 0 -1 0 0 4400 340 20161005
6 0 1 0 0 7000 341 20161005
6 -0.25194 0.01555 -0.09117 -0.2419 1202.86175 370 20161005
6 0.19235 -0.01553 0.10032 -0.15557 1077.1006 429 20161005
6 -0.01677 0.01194 -0.05183 0.00636 437.0837 467 20161005
7 0.08406 0.02778 0.03819 0.09227 127.03265 12 20161005
7 0.07887 0.02739 0.03433 0.08938 120.07015 15 20161005
7 0.11126 -0.04822 0.18245 -0.00098 1120.2914 16 20161005
7 -0.21736 0.01145 -0.08292 -0.20061 1075.1809 31 20161005
7 -0.25184 0.01568 -0.09037 -0.23884 1260.8178 36 20161005
7 0 0 -1 0 4349 161 20161005
7 0.0964 0.0217 0.04686 0.09253 205.93755 186 20161005
7 0.06853 0.02236 0.02375 0.08507 118.05935 187 20161005
7 -1 0 0 0 4500 199 20161005
7 -0.07196 0.00249 -0.04062 -0.23103 942.5028 203 20161005
7 0 0 1 0 5501 204 20161005
7 0 1 0 0 5901 226 20161005
7 0 -1 0 0 4400 246 20161005
7 0.08713 0.02938 0.03847 0.09805 133.96995 252 20161005
7 0.08195 0.02539 0.03682 0.08879 126.049 259 20161005
7 0.13364 -0.05401 0.19413 0.01657 1180.9413 269 20161005
7 -0.17061 -0.01487 0.08786 -0.08676 1284.07835 298 20161005
7 0.05302 0.02563 0.02363 0.06422 80.42115 328 20161005
7 0.19645 -0.016 0.101 -0.15457 1279.07855 337 20161005
7 -0.10849 0.00846 -0.05438 0.20861 829.99775 342 20161005
7 0.22959 0.01687 -0.11345 0.11004 1303.60245 362 20161005
7 0 0 0 -1 4250 397 20161005
7 -0.19645 0.016 -0.101 0.15457 1125.92145 409 20161005
7 -0.2071 -0.0147 0.09742 -0.09879 1485.26135 419 20161005
7 0.19206 -0.01579 0.09964 -0.15428 1268.07735 447 20161005
8 0.17414 -0.01875 0.09957 -0.15341 1518.0199 18 20161005
8 -0.20224 0.01664 -0.08845 0.14239 945.11375 34 20161005
8 0.21068 -0.01742 0.09064 -0.04495 1381.41295 58 20161005
8 -0.25722 0.01542 -0.09318 -0.24203 1060.86175 63 20161005
8 0 0 1 0 5501 80 20161005
8 0.05398 0.01449 -0.08314 0.08451 542.9497 86 20161005
8 0 1 0 0 6354 89 20161005
8 -0.11399 0.0123 -0.05785 0.25331 763.38485 91 20161005
8 -0.07301 0.00358 -0.01771 0.04437 350.38815 92 20161005
8 -1 0 0 0 4500 193 20161005
8 -0.17811 0.01897 -0.10079 0.15364 873.97995 213 20161005
8 0 -1 0 0 4400 279 20161005
8 -0.0723 0.00494 -0.04178 -0.22302 794.4194 296 20161005
8 0.08057 0.02971 0.03505 0.09031 116.091 310 20161005
8 0.08969 0.03194 0.03976 0.09935 130.98885 324 20161005
8 0.17811 -0.01897 0.10079 -0.15364 1531.02005 377 20161005
8 0.07101 0.02467 0.0252 0.08622 115.07675 378 20161005
8 0.08577 0.03016 0.0389 0.09312 123.0556 398 20161005
8 0 0 -1 0 4326 401 20161005
8 0.22795 0.01971 -0.11418 0.1121 909.61415 437 20161005
9 0.08977 0.03203 0.03956 0.09919 129.9926 4 20161005
9 0.2276 0.01948 -0.11388 0.10938 734.6515 9 20161005
9 -0.15894 0.01289 -0.06922 0.13181 634.2162 56 20161005
9 0.21099 -0.01723 0.09044 -0.04682 1450.44385 68 20161005
9 -0.07251 0.00483 -0.04184 -0.22731 737.4821 119 20161005
9 0 0 -1 0 4313 126 20161005
9 -0.25743 0.01527 -0.09274 -0.24001 926.8292 131 20161005
9 0 -1 0 0 4400 152 20161005
9 0.01709 -0.00913 0.00459 0.11246 308.17615 164 20161005
9 0.07103 0.02471 0.02498 0.08617 115.0781 169 20161005
9 0.17845 -0.01876 0.10058 -0.1483 1700.9431 181 20161005
9 -0.17845 0.01876 -0.10058 0.1483 704.0569 299 20161005
9 -0.11423 0.01216 -0.05784 0.26527 789.20335 313 20161005
9 0 0 1 0 5501 396 20161005
9 -1 0 0 0 4500 421 20161005
9 -0.07307 0.00354 -0.01769 0.04236 312.4177 452 20161005
9 0.05372 0.01433 -0.08292 0.0824 417.97895 468 20161005
10 0.22757 0.01979 -0.11408 0.10694 600.69275 27 20161005
10 -0.25745 0.0154 -0.09286 -0.23768 953.7962 29 20161005
10 -0.07251 0.00504 -0.04187 -0.23152 608.5484 67 20161005
10 0.07104 0.02501 0.02502 0.08609 114.0838 111 20161005
10 0.08978 0.03235 0.0396 0.09893 131.0013 113 20161005
10 -0.11424 0.01243 -0.05789 0.28139 821.9656 137 20161005
10 -0.27427 -0.09966 -0.17556 0 580.5051 146 20161005
10 0.0537 0.01456 -0.08306 0.08051 322.01075 158 20161005
10 0.17847 -0.01909 0.1007 -0.14322 1810.86195 217 20161005
10 -0.30934 -0.11433 -0.19654 0 657.28505 227 20161005
10 -1 0 0 0 4500 251 20161005
10 -0.28323 -0.09996 -0.19642 0 587.5006 265 20161005
10 0.01695 -0.00918 0.0045 0.11483 265.13985 266 20161005
10 -0.32087 -0.11652 -0.2372 0 657.2522 281 20161005
10 -0.32884 -0.13684 -0.27497 0 656.9474 349 20161005
10 0 -1 0 0 4400 373 20161005
10 -0.07271 0.00597 -0.04589 -0.07415 281.2018 382 20161005
10 0.211 -0.01753 0.09052 -0.04896 1472.47145 384 20161005
10 -0.07307 0.00361 -0.0177 0.04039 289.4483 385 20161005
10 0 0 1 0 5501 404 20161005
11 0 -1 0 0 4400 1 20161005
11 0 0 -1 0 4116 2 20161005
11 -0.00036 -0.0578 -0.05037 0.00948 129.9908 88 20161005
11 -0.00052 0.27232 0.16369 0.01439 832.86895 97 20161005
11 -0.1768 -0.21598 -0.31385 -0.14749 352.97265 105 20161005
11 -0.32802 -0.12917 -0.24947 0 670.06245 109 20161005
11 0 0 0 -1 5000 122 20161005
11 -0.12096 -0.31847 -0.19839 -0.44913 1745.9599 167 20161005
11 -0.07456 0.00211 -0.01924 0.04136 314.41125 206 20161005
11 0.01858 0.1452 0.07476 0.40021 793.17485 223 20161005
11 -1 0 0 0 4500 224 20161005
11 0.05243 -0.17605 -0.06773 -0.20519 1490.4371 242 20161005
11 -7e-04 -0.04675 -0.04659 0.01471 115.0781 248 20161005
11 0.00485 0.08235 0.03539 -0.14604 769.42585 271 20161005
11 -0.32721 -0.12833 -0.24626 0 670.07505 272 20161005
11 -0.32606 -0.13088 -0.24362 0 670.0368 305 20161005
11 0.06145 0.23348 0.15086 0.3538 613.1952 306 20161005
11 -0.00279 -0.02893 -0.01521 0.08983 312.2186 329 20161005
11 -0.32927 -0.13266 -0.25554 0 670.0101 379 20161005
11 -0.05844 -0.26627 -0.40049 -0.17586 631.64385 427 20161005
11 0 0 1 0 5501 433 20161005
12 0 0 1 0 5501 46 20161005
12 0.06145 0.23328 0.15061 0.3541 683.1877 106 20161005
12 -0.07456 0.00205 -0.01931 0.04146 337.40885 123 20161005
12 0.05245 -0.1758 -0.06743 -0.20502 1430.4383 173 20161005
12 -0.00279 -0.02888 -0.01518 0.0903 309.2123 184 20161005
12 0 -1 0 0 4400 212 20161005
12 0.00485 0.08215 0.03529 -0.1467 812.43275 245 20161005
12 0.01858 0.14494 0.07458 0.40163 796.14965 254 20161005
12 0.12096 0.31817 0.19802 0.44937 763.032 273 20161005
12 -7e-04 -0.04708 -0.04645 0.01466 141.0739 289 20161005
12 -0.05844 -0.26654 -0.40095 -0.17576 730.6383 314 20161005
12 -1 0 0 0 4500 320 20161005
12 -0.00036 -0.05815 -0.05018 0.00941 140.9866 348 20161005
12 -0.00052 0.27223 0.16327 0.01467 873.8634 361 20161005
12 0 0 -1 0 4263 367 20161005
12 0.07811 0.2971 0.19167 0.42195 853.12725 380 20161005
12 -0.12096 -0.31817 -0.19802 -0.44937 1641.968 388 20161005
12 0 0 0 -1 5000 389 20161005
12 -0.1768 -0.21618 -0.31417 -0.14741 433.96845 461 20161005
13 -0.12548 0.0508 -0.18369 -0.0138 1494.969 37 20161005
13 0 0 1 0 5501 87 20161005
13 0.07102 0.02476 0.02524 0.08613 147.07945 96 20161005
13 -0.1145 0.01178 -0.0585 0.26636 791.1813 127 20161005
13 0.05345 0.01392 -0.08419 0.08218 514.9761 188 20161005
13 0 -1 0 0 4400 209 20161005
13 -1 0 0 0 4500 225 20161005
13 0.08983 0.03219 0.03997 0.09921 153.9947 239 20161005
13 -0.25762 0.0149 -0.09375 -0.23994 959.8226 241 20161005
13 0.2113 -0.01673 0.09135 -0.0463 1378.44355 244 20161005
13 -0.1788 0.01822 -0.1018 0.14815 851.05105 280 20161005
13 -0.07274 0.00452 -0.04231 -0.22821 792.49095 312 20161005
13 -0.15919 0.01252 -0.07007 0.13183 730.21035 318 20161005
13 0 1 0 0 7000 344 20161005
13 0.1788 -0.01822 0.1018 -0.14815 1553.94895 371 20161005
13 0.22723 0.01894 -0.1157 0.10907 810.64805 387 20161005
13 0.01694 -0.00913 0.00455 0.11262 333.17375 400 20161005
14 -7e-04 -0.04698 -0.04637 0.01441 133.07915 3 20161005
14 0.01858 0.14478 0.07444 0.39944 791.1801 51 20161005
14 -0.00279 -0.02886 -0.01516 0.09289 272.17375 71 20161005
14 0.05245 -0.17554 -0.0673 -0.20516 1209.4443 79 20161005
14 -0.05755 0.09541 0.20278 0.02453 1242.0632 95 20161005
14 0.06145 0.23309 0.15036 0.35245 851.2096 148 20161005
14 -0.00036 -0.05801 -0.05009 0.00902 129.99455 150 20161005
14 0.12097 0.31789 0.19768 0.44789 1048.05 166 20161005
14 -0.00052 0.27198 0.16302 0.01715 1086.82245 176 20161005
14 -0.05844 -0.26683 -0.40175 -0.17662 1052.64685 207 20161005
14 -0.00072 0.02895 -0.03709 0.02374 442.07815 234 20161005
14 -0.17679 -0.21639 -0.3147 -0.14807 702.9752 253 20161005
14 -1 0 0 0 4500 286 20161005
14 0 0 1 0 5501 293 20161005
14 -0.12097 -0.31789 -0.19768 -0.44789 1356.95 338 20161005
14 0 -1 0 0 4400 352 20161005
14 0.00485 0.08204 0.03521 -0.15063 845.49005 405 20161005
14 0 1 0 0 7000 434 20161005
15 -7e-04 -0.04699 -0.04625 0.01441 120.079 19 20161005
15 -0.00073 0.02899 -0.03698 0.02375 424.0786 47 20161005
15 0.05243 -0.17554 -0.06694 -0.20516 1140.4443 61 20161005
15 -0.00036 -0.05801 -0.04993 0.00902 129.99455 159 20161005
15 0.00485 0.08204 0.03512 -0.15062 920.4899 163 20161005
15 -0.12107 -0.31382 -0.19478 -0.44376 1227.9491 195 20161005
15 -0.12108 -0.31382 -0.19478 -0.44376 1227.9491 290 20161005
15 0 0 1 0 5501 297 20161005
15 -1 0 0 0 4500 321 20161005
15 -0.00052 0.27199 0.16265 0.01715 1124.8226 357 20161005
15 0 1 0 0 7000 376 20161005
15 0.01858 0.14479 0.0743 0.39944 791.18025 410 20161005
15 -0.00279 -0.02887 -0.01513 0.09289 276.1736 418 20161005
15 -0.05755 0.0954 0.20331 0.02453 1161.06305 445 20161005
15 -0.12097 -0.31791 -0.19741 -0.4479 1235.94985 446 20161005
15 0 -1 0 0 4400 448 20161005
15 -0.05844 -0.26681 -0.40189 -0.17662 1173.64715 459 20161005
16 0.22622 0.01815 -0.11702 0.10787 1228.6542 5 20161005
16 0.07172 0.02526 0.02606 0.087 116.0739 17 20161005
16 0 1 0 0 7000 52 20161005
16 0.01737 -0.00882 0.00492 0.11263 308.17825 107 20161005
16 -0.16908 -0.01645 0.09185 -0.08683 1170.0557 142 20161005
16 -0.07271 0.00449 -0.04249 -0.22749 902.4797 175 20161005
16 -1 0 0 0 4500 205 20161005
16 0.21228 -0.01593 0.09285 -0.04507 1125.4371 231 20161005
16 0.17576 -0.01723 0.10197 -0.14671 1216.9422 236 20161005
16 0.09105 0.03308 0.0412 0.10071 130.98555 303 20161005
16 -0.01768 0.01188 -0.05393 0.00687 428.07515 315 20161005
16 -0.11484 0.01148 -0.05909 0.26805 795.15145 335 20161005
16 0.09824 0.02382 0.04803 0.09399 206.94745 347 20161005
16 -0.25899 0.01385 -0.09574 -0.24181 1190.8349 358 20161005
16 0.17975 -0.01743 0.10323 -0.14696 1223.94295 364 20161005
16 0 0 1 0 5501 368 20161005
16 0 -1 0 0 4400 422 20161005
